249.039, 129.971, 8.336, 12.563 False
248.762, 129.951, 8.336, 12.596 False
248.485, 129.931, 8.336, 12.629 False
248.208, 129.912, 8.336, 12.662 False
247.930, 129.893, 8.336, 12.695 False
247.653, 129.874, 8.336, 12.728 False
247.376, 129.855, 8.336, 12.761 False
247.099, 129.836, 8.336, 12.794 False
246.822, 129.817, 8.335, 12.827 False
246.544, 129.799, 8.335, 12.860 False
246.267, 129.780, 8.335, 12.893 False
245.990, 129.762, 8.335, 12.926 False
245.713, 129.743, 8.335, 12.959 False
245.435, 129.725, 8.335, 12.992 False
245.158, 129.707, 8.335, 13.025 False
244.881, 129.689, 8.335, 13.058 False
244.604, 129.671, 8.335, 13.091 False
244.326, 129.654, 8.335, 13.124 False
244.049, 129.636, 8.335, 13.157 False
243.772, 129.619, 8.335, 13.190 False
243.494, 129.602, 8.335, 13.223 False
243.217, 129.585, 8.335, 13.256 False
242.940, 129.568, 8.335, 13.289 False
242.662, 129.551, 8.335, 13.322 False
242.385, 129.534, 8.335, 13.355 False
242.108, 129.518, 8.335, 13.388 False
241.830, 129.501, 8.335, 13.421 False
241.553, 129.485, 8.335, 13.454 False
241.276, 129.469, 8.334, 13.487 False
240.998, 129.454, 8.334, 13.520 False
240.721, 129.438, 8.334, 13.553 False
240.444, 129.422, 8.334, 13.586 False
240.166, 129.407, 8.334, 13.619 False
239.889, 129.392, 8.334, 13.652 False
239.611, 129.377, 8.334, 13.685 False
239.334, 129.362, 8.334, 13.718 False
239.057, 129.347, 8.334, 13.751 False
238.779, 129.333, 8.334, 13.784 False
238.502, 129.319, 8.334, 13.817 False
238.224, 129.305, 8.334, 13.850 False
237.947, 129.291, 8.334, 13.883 False
237.669, 129.277, 8.334, 13.916 False
237.392, 129.264, 8.334, 13.949 False
237.114, 129.250, 8.334, 13.982 False
236.837, 129.237, 8.334, 14.015 False
236.559, 129.224, 8.334, 14.048 False
236.282, 129.211, 8.334, 14.081 False
236.004, 129.198, 8.334, 14.114 False
235.727, 129.185, 8.334, 14.147 False
235.449, 129.173, 8.334, 14.180 False
235.172, 129.161, 8.334, 14.213 False
234.894, 129.150, 8.334, 14.246 False
234.617, 129.138, 8.334, 14.279 False
234.339, 129.126, 8.334, 14.312 False
234.062, 129.115, 8.334, 14.345 False
233.784, 129.104, 8.334, 14.378 False
233.506, 129.093, 8.334, 14.411 False
233.229, 129.082, 8.334, 14.444 False
232.951, 129.071, 8.334, 14.477 False
232.674, 129.061, 8.334, 14.510 False
232.396, 129.051, 8.334, 14.543 False
232.118, 129.041, 8.334, 14.576 False
231.841, 129.031, 8.334, 14.609 False
231.563, 129.021, 8.334, 14.642 False
231.286, 129.012, 8.334, 14.675 False
231.008, 129.003, 8.334, 14.708 False
230.730, 128.994, 8.334, 14.741 False
230.453, 128.985, 8.334, 14.774 False
230.175, 128.976, 8.334, 14.807 False
229.897, 128.967, 8.334, 14.840 False
229.620, 128.959, 8.334, 14.873 False
229.342, 128.950, 8.334, 14.906 False
229.064, 128.942, 8.334, 14.939 False
228.787, 128.934, 8.333, 14.972 False
228.509, 128.926, 8.333, 15.005 False
228.231, 128.919, 8.333, 15.038 False
227.954, 128.911, 8.333, 15.071 False
227.676, 128.904, 8.333, 15.104 False
227.398, 128.897, 8.333, 15.137 False
227.121, 128.890, 8.333, 15.170 False
226.843, 128.883, 8.333, 15.203 False
226.565, 128.877, 8.333, 15.236 False
226.288, 128.870, 8.333, 15.269 False
226.010, 128.864, 8.333, 15.302 False
225.732, 128.858, 8.333, 15.335 False
225.454, 128.853, 8.333, 15.368 False
225.177, 128.847, 8.333, 15.401 False
224.899, 128.842, 8.333, 15.434 False
224.621, 128.837, 8.333, 15.467 False
224.343, 128.832, 8.333, 15.500 False
224.066, 128.828, 8.333, 15.533 False
223.788, 128.823, 8.333, 15.566 False
223.510, 128.819, 8.333, 15.599 False
223.232, 128.814, 8.333, 15.632 False
222.955, 128.810, 8.333, 15.665 False
222.677, 128.806, 8.333, 15.698 False
222.399, 128.803, 8.333, 15.731 False
222.122, 128.799, 8.333, 15.764 False
221.844, 128.796, 8.333, 15.797 False
221.566, 128.792, 8.333, 15.830 False
221.288, 128.789, 8.333, 15.863 False
221.010, 128.786, 8.333, 15.896 False
220.733, 128.783, 8.333, 15.929 False
220.455, 128.780, 8.333, 15.962 False
220.177, 128.777, 8.333, 15.995 False
219.899, 128.775, 8.333, 16.028 False
219.622, 128.773, 8.333, 16.061 False
219.344, 128.772, 8.333, 16.094 False
219.066, 128.771, 8.333, 16.127 False
218.788, 128.769, 8.333, 16.160 False
218.510, 128.768, 8.333, 16.193 False
218.233, 128.767, 8.333, 16.226 False
217.955, 128.766, 8.333, 16.259 False
217.677, 128.765, 8.333, 16.292 False
217.399, 128.764, 8.333, 16.325 False
217.122, 128.763, 8.333, 16.358 False
216.844, 128.763, 8.333, 16.391 False
216.566, 128.762, 8.333, 16.424 False
216.288, 128.762, 8.333, 16.457 False
216.010, 128.762, 8.333, 16.490 False
215.733, 128.762, 8.333, 16.523 False
215.455, 128.762, 8.333, 16.556 False
215.177, 128.762, 8.333, 16.589 False
214.899, 128.762, 8.333, 16.622 False
214.622, 128.763, 8.333, 16.655 False
214.344, 128.763, 8.333, 16.688 False
214.066, 128.764, 8.333, 16.721 False
213.788, 128.764, 8.333, 16.754 False
213.510, 128.765, 8.333, 16.787 False
213.233, 128.766, 8.333, 16.820 False
212.955, 128.767, 8.333, 16.853 False
212.677, 128.768, 8.333, 16.886 False
212.399, 128.770, 8.333, 16.919 False
212.122, 128.771, 8.333, 16.952 False
211.844, 128.772, 8.333, 16.985 False
211.566, 128.774, 8.333, 17.018 False
211.288, 128.775, 8.333, 17.051 False
211.011, 128.777, 8.333, 17.084 False
210.733, 128.779, 8.333, 17.117 False
210.455, 128.781, 8.333, 17.150 False
210.177, 128.783, 8.333, 17.183 False
209.899, 128.785, 8.333, 17.216 False
209.622, 128.787, 8.333, 17.249 False
209.344, 128.790, 8.333, 17.282 False
209.066, 128.792, 8.333, 17.315 False
208.788, 128.795, 8.333, 17.348 False
208.511, 128.797, 8.333, 17.381 False
208.233, 128.800, 8.333, 17.414 False
207.955, 128.803, 8.333, 17.447 False
207.677, 128.805, 8.333, 17.480 False
207.399, 128.808, 8.333, 17.513 False
207.122, 128.811, 8.333, 17.546 False
206.844, 128.814, 8.333, 17.579 False
206.566, 128.818, 8.333, 17.612 False
206.288, 128.821, 8.333, 17.645 False
206.011, 128.824, 8.333, 17.678 False
205.733, 128.828, 8.333, 17.711 False
205.455, 128.831, 8.333, 17.744 False
205.178, 128.835, 8.333, 17.777 False
204.900, 128.839, 8.333, 17.810 False
204.622, 128.842, 8.333, 17.843 False
204.344, 128.846, 8.333, 17.876 False
204.067, 128.850, 8.333, 17.909 False
203.789, 128.854, 8.333, 17.942 False
203.511, 128.858, 8.333, 17.975 False
203.233, 128.862, 8.333, 18.008 False
202.956, 128.866, 8.333, 18.041 False
202.678, 128.870, 8.333, 18.074 False
202.400, 128.875, 8.333, 18.107 False
202.122, 128.879, 8.333, 18.140 False
201.845, 128.883, 8.333, 18.173 False
201.567, 128.888, 8.333, 18.206 False
201.289, 128.892, 8.333, 18.239 False
201.012, 128.897, 8.333, 18.272 False
200.734, 128.901, 8.333, 18.305 False
200.456, 128.907, 8.333, 18.338 False
200.178, 128.912, 8.333, 18.371 False
199.901, 128.917, 8.333, 18.404 False
199.623, 128.922, 8.333, 18.437 False
199.345, 128.927, 8.333, 18.470 False
199.067, 128.932, 8.333, 18.503 False
198.790, 128.937, 8.333, 18.536 False
198.512, 128.942, 8.333, 18.569 False
198.234, 128.947, 8.333, 18.602 False
197.956, 128.953, 8.333, 18.635 False
197.679, 128.958, 8.333, 18.668 False
197.401, 128.963, 8.333, 18.701 False
197.123, 128.969, 8.333, 18.734 False
196.846, 128.974, 8.333, 18.767 False
196.568, 128.980, 8.333, 18.800 False
196.290, 128.985, 8.333, 18.833 False
196.012, 128.991, 8.333, 18.866 False
195.735, 128.997, 8.333, 18.899 False
195.457, 129.002, 8.333, 18.932 False
195.179, 129.008, 8.333, 18.965 False
194.902, 129.013, 8.333, 18.998 False
194.624, 129.019, 8.333, 19.031 False
194.346, 129.026, 8.333, 19.064 False
194.069, 129.032, 8.333, 19.097 False
193.791, 129.038, 8.333, 19.130 False
193.513, 129.044, 8.333, 19.163 False
193.235, 129.050, 8.333, 19.196 False
192.958, 129.056, 8.333, 19.229 False
192.680, 129.062, 8.333, 19.262 False
192.402, 129.068, 8.333, 19.295 False
192.125, 129.074, 8.333, 19.328 False
191.847, 129.080, 8.333, 19.361 False
191.569, 129.086, 8.333, 19.394 False
191.292, 129.093, 8.333, 19.427 False
191.014, 129.099, 8.333, 19.460 False
190.736, 129.105, 8.333, 19.493 False
190.458, 129.111, 8.333, 19.526 False
190.181, 129.117, 8.333, 19.559 False
189.903, 129.124, 8.333, 19.592 False
189.625, 129.130, 8.333, 19.625 False
189.348, 129.136, 8.333, 19.658 False
189.070, 129.142, 8.333, 19.691 False
188.792, 129.148, 8.333, 19.724 False
188.515, 129.154, 8.333, 19.757 False
188.237, 129.161, 8.333, 19.790 False
187.959, 129.167, 8.333, 19.823 False
187.682, 129.173, 8.333, 19.856 False
187.404, 129.179, 8.333, 19.889 False
187.126, 129.185, 8.333, 19.922 False
186.848, 129.192, 8.333, 19.955 False
186.571, 129.198, 8.333, 19.988 False
186.293, 129.204, 8.333, 20.021 False
186.015, 129.210, 8.333, 20.054 False
185.738, 129.216, 8.333, 20.087 False
185.460, 129.222, 8.333, 20.120 False
185.182, 129.228, 8.333, 20.153 False
184.905, 129.234, 8.333, 20.186 False
184.627, 129.240, 8.333, 20.219 False
184.349, 129.247, 8.333, 20.252 False
184.072, 129.253, 8.333, 20.285 False
183.794, 129.259, 8.333, 20.318 False
183.516, 129.265, 8.333, 20.351 False
183.238, 129.271, 8.333, 20.384 False
182.961, 129.277, 8.333, 20.417 False
182.683, 129.282, 8.333, 20.450 False
182.405, 129.288, 8.333, 20.483 False
182.128, 129.294, 8.333, 20.516 False
181.850, 129.300, 8.333, 20.549 False
181.572, 129.306, 8.333, 20.582 False
181.295, 129.312, 8.333, 20.615 False
181.017, 129.318, 8.333, 20.648 False
180.739, 129.323, 8.333, 20.681 False
180.461, 129.329, 8.333, 20.714 False
180.184, 129.335, 8.333, 20.747 False
179.906, 129.341, 8.333, 20.780 False
179.628, 129.346, 8.333, 20.813 False
179.351, 129.352, 8.333, 20.846 False
179.073, 129.357, 8.333, 20.879 False
178.795, 129.363, 8.333, 20.912 False
178.518, 129.369, 8.333, 20.945 False
178.240, 129.374, 8.333, 20.978 False
177.962, 129.380, 8.333, 21.011 False
177.685, 129.385, 8.333, 21.044 False
177.407, 129.390, 8.333, 21.077 False
177.129, 129.396, 8.333, 21.110 False
176.851, 129.401, 8.333, 21.143 False
176.574, 129.406, 8.333, 21.176 False
176.296, 129.412, 8.333, 21.209 False
176.018, 129.417, 8.333, 21.242 False
175.740, 129.422, 8.333, 21.275 False
